shape_id_text,shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
1070221,1070221,220018,-79.642526,43.601261
1070221,1070221,220019,-79.642589,43.601154
1070221,1070221,220020,-79.642623,43.601085
1070221,1070221,220021,-79.642668,43.60099
1070221,1070221,220022,-79.642697,43.600908
1070221,1070221,220023,-79.642732,43.600786
1070221,1070221,220024,-79.642749,43.600695
1070221,1070221,220025,-79.642758,43.600646
1070221,1070221,220026,-79.642776,43.600515
1070221,1070221,220027,-79.642776,43.600452
1070221,1070221,220028,-79.642771,43.600384
1070221,1070221,220029,-79.642762,43.600308
1070221,1070221,220030,-79.642749,43.600233
1070221,1070221,220031,-79.642731,43.600169
1070221,1070221,220032,-79.642711,43.600101
1070221,1070221,220033,-79.642683,43.600042
1070221,1070221,220034,-79.642648,43.599961
1070221,1070221,220035,-79.642554,43.59976
1070221,1070221,220036,-79.642496,43.599672
1070221,1070221,220037,-79.642464,43.599628
1070221,1070221,220038,-79.642436,43.599591
1070221,1070221,220039,-79.642374,43.599524
1070221,1070221,220040,-79.642309,43.599449
1070221,1070221,220041,-79.642242,43.599385
1070221,1070221,220042,-79.642166,43.599318
1070221,1070221,220043,-79.642101,43.599268
1070221,1070221,220044,-79.642027,43.599216
1070221,1070221,220045,-79.641984,43.599193
1070221,1070221,220046,-79.641923,43.599163
1070221,1070221,220047,-79.641858,43.599136
1070221,1070221,220048,-79.641774,43.599105
1070221,1070221,220049,-79.641682,43.599066
1070221,1070221,220050,-79.641611,43.599031
1070221,1070221,220051,-79.641551,43.599004
1070221,1070221,220052,-79.641407,43.59892
1070221,1070221,220053,-79.641604,43.598809
1070221,1070221,220054,-79.641787,43.598706
1070221,1070221,220055,-79.641944,43.598616
1070221,1070221,220056,-79.642443,43.598337
1070221,1070221,220057,-79.642785,43.598131
1070221,1070221,220058,-79.64312,43.59792
1070221,1070221,220059,-79.64345,43.597704
1070221,1070221,220060,-79.643679,43.597547
1070221,1070221,220061,-79.643772,43.597482
1070221,1070221,220062,-79.643934,43.597365
1070221,1070221,220063,-79.644218,43.597143
1070221,1070221,220064,-79.644383,43.597005
1070221,1070221,220065,-79.644455,43.596941
1070221,1070221,220066,-79.644539,43.596862
1070221,1070221,220067,-79.644596,43.596799
1070221,1070221,220068,-79.644689,43.596706
1070221,1070221,220069,-79.64477,43.596622
1070221,1070221,220070,-79.645413,43.595914
1070221,1070221,220071,-79.645623,43.595703
1070221,1070221,220072,-79.646115,43.595253
1070221,1070221,220073,-79.646468,43.594941
1070221,1070221,220074,-79.646202,43.594778
1070221,1070221,220075,-79.646193,43.594773
1070221,1070221,220076,-79.646184,43.594765
1070221,1070221,220077,-79.646177,43.594758
1070221,1070221,220078,-79.646172,43.594752
1070221,1070221,220079,-79.646165,43.594742
1070221,1070221,220080,-79.646159,43.594729
1070221,1070221,220081,-79.646157,43.594715
1070221,1070221,220082,-79.646156,43.5947
1070221,1070221,220083,-79.646159,43.594688
1070221,1070221,220084,-79.646164,43.594676
1070221,1070221,220085,-79.64617,43.594666
1070221,1070221,220086,-79.646178,43.594657
1070221,1070221,220087,-79.646186,43.594649
1070221,1070221,220088,-79.646544,43.59434
1070221,1070221,220089,-79.646566,43.594321
1080047,1080047,10001,-79.538048,43.635634
1080047,1080047,10002,-79.538804,43.63498
1080047,1080047,10003,-79.538851,43.634948
1080047,1080047,10004,-79.5389,43.634925
1080047,1080047,10005,-79.538936,43.634918
1080047,1080047,10006,-79.538975,43.634914
1080047,1080047,10007,-79.53902,43.634916
1080047,1080047,10008,-79.539048,43.634921
1080047,1080047,10009,-79.539076,43.634929
1080047,1080047,10010,-79.53911,43.634942
1080047,1080047,10011,-79.539146,43.634963
1080047,1080047,10012,-79.539164,43.634983
1080047,1080047,10013,-79.539181,43.635008
1080047,1080047,10014,-79.539195,43.635039
1080047,1080047,10015,-79.5392,43.635065
1080047,1080047,10016,-79.539202,43.635088
1080047,1080047,10017,-79.53919,43.635132
1080047,1080047,10018,-79.539157,43.635181
1080047,1080047,10019,-79.539115,43.635216
1080047,1080047,10020,-79.539001,43.635309
1080047,1080047,10021,-79.539244,43.635443
1080047,1080047,10022,-79.539323,43.635539
1080047,1080047,10023,-79.539431,43.635727
1080047,1080047,10024,-79.53952,43.635858
1080047,1080047,10025,-79.539703,43.635975
1080047,1080047,10026,-79.540096,43.636129
1080047,1080047,10027,-79.540742,43.635374
1080047,1080047,10028,-79.541369,43.634755
1080047,1080047,10029,-79.542052,43.634136
1080047,1080047,10030,-79.542721,43.633481
1080047,1080047,10031,-79.543293,43.632977
1080047,1080047,10032,-79.543691,43.632699
1080047,1080047,10033,-79.544708,43.63214
1080047,1080047,10034,-79.545339,43.631828
1080047,1080047,10035,-79.546126,43.631433
1080047,1080047,10036,-79.546589,43.631196
1080047,1080047,10037,-79.546593,43.631194
1080047,1080047,10038,-79.546931,43.631042
1080047,1080047,10039,-79.547318,43.630953
1080047,1080047,10040,-79.548916,43.630586
1080047,1080047,20001,-79.548916,43.630586
1080047,1080047,20002,-79.549167,43.630528
1080047,1080047,20003,-79.549828,43.630397
1080047,1080047,20004,-79.549901,43.630383
1080047,1080047,20005,-79.550018,43.630355
1080047,1080047,20006,-79.550135,43.630329
1080047,1080047,20007,-79.550251,43.630302
1080047,1080047,20008,-79.550369,43.630274
1080047,1080047,20009,-79.550484,43.630248
1080047,1080047,20010,-79.550601,43.630216
1080047,1080047,20011,-79.550709,43.630193
1080047,1080047,20012,-79.550819,43.630167
1080047,1080047,20013,-79.550928,43.630144
1080047,1080047,20014,-79.551038,43.630122
1080047,1080047,20015,-79.551146,43.630094
1080047,1080047,20016,-79.551255,43.630071
1080047,1080047,20017,-79.551363,43.630045
1080047,1080047,20018,-79.551472,43.630017
1080047,1080047,20019,-79.55158,43.629991
1080047,1080047,20020,-79.551688,43.629963
1080047,1080047,20021,-79.551795,43.629932
1080047,1080047,20022,-79.551902,43.629905
1080047,1080047,20023,-79.55193,43.6299
1080047,1080047,20024,-79.552245,43.629874
1080047,1080047,20025,-79.552529,43.629828
1080047,1080047,20026,-79.553023,43.629743
1080047,1080047,20027,-79.553307,43.629683
1080047,1080047,20028,-79.553647,43.629625
1080047,1080047,20029,-79.553781,43.629598
1080047,1080047,20030,-79.553915,43.629571
1080047,1080047,20031,-79.554047,43.629544
1080047,1080047,20032,-79.554544,43.629458
1080047,1080047,20033,-79.554946,43.629404
1080047,1080047,20034,-79.555265,43.629359
1080047,1080047,20035,-79.555545,43.62938
1080047,1080047,20036,-79.555822,43.629438
1080047,1080047,20037,-79.556107,43.629542
1080047,1080047,20038,-79.55628,43.629672
1080047,1080047,20039,-79.556512,43.630005
1080047,1080047,20040,-79.556652,43.630384
1080047,1080047,20041,-79.556775,43.630647
1080047,1080047,20042,-79.556925,43.630932
1080047,1080047,20043,-79.557125,43.631216
1080047,1080047,20044,-79.557217,43.631427
1080047,1080047,20045,-79.557349,43.631654
1080047,1080047,20046,-79.557537,43.631976
1080047,1080047,20047,-79.55792,43.632606
1080047,1080047,20048,-79.558142,43.633027
1080047,1080047,20049,-79.558292,43.633345
1080047,1080047,20050,-79.558485,43.634161
1080047,1080047,20051,-79.55863,43.634688
1080047,1080047,20052,-79.558821,43.635277
1080047,1080047,20053,-79.559002,43.635844
1080047,1080047,20054,-79.559352,43.636716
1080047,1080047,20055,-79.559753,43.63781
1080047,1080047,20056,-79.560214,43.63902
1080047,1080047,20057,-79.560328,43.63932
1080047,1080047,20058,-79.560898,43.640813
1080047,1080047,20059,-79.560935,43.640914
1080047,1080047,20060,-79.561404,43.642039
1080047,1080047,20061,-79.561466,43.64219
1080047,1080047,20062,-79.561661,43.642651
1080047,1080047,20063,-79.56318,43.646234
1080047,1080047,20064,-79.563643,43.647326
1080047,1080047,20065,-79.563842,43.647796
1080047,1080047,20066,-79.563918,43.647982
1080047,1080047,20067,-79.564384,43.649094
1080047,1080047,20068,-79.564685,43.649826
1080047,1080047,20069,-79.56469,43.649834
1080047,1080047,20070,-79.565884,43.652271
1080047,1080047,20071,-79.565909,43.652316
1080047,1080047,20072,-79.565962,43.652415
1080047,1080047,20073,-79.566014,43.652513
1080047,1080047,20074,-79.566067,43.652612
1080047,1080047,20075,-79.566121,43.652712
1080047,1080047,20076,-79.566175,43.652811
1080047,1080047,20077,-79.56623,43.65291
1080047,1080047,20078,-79.566287,43.653008
1080047,1080047,20079,-79.566344,43.653107
1080047,1080047,20080,-79.566402,43.653206
1080047,1080047,20081,-79.56646,43.653305
1080047,1080047,20082,-79.566519,43.6534
1080047,1080047,20083,-79.56664,43.653598
1080047,1080047,20084,-79.566701,43.653693
1080047,1080047,20085,-79.566851,43.653913
1080047,1080047,20086,-79.567061,43.654318
1080047,1080047,20087,-79.567081,43.654359
1080047,1080047,20088,-79.567693,43.655517
1080047,1080047,20089,-79.567754,43.655667
1080047,1080047,20090,-79.568753,43.657519
1080047,1080047,20091,-79.56878,43.657575
1080047,1080047,20092,-79.568864,43.657746
1080047,1080047,20093,-79.568947,43.657913
1080047,1080047,20094,-79.569031,43.658088
1080047,1080047,20095,-79.569142,43.658313
1080047,1080047,20096,-79.569252,43.658538
1080047,1080047,20097,-79.569361,43.658763
1080047,1080047,20098,-79.56947,43.658988
1080047,1080047,20099,-79.569516,43.659085
1080047,1080047,20100,-79.569579,43.659217
1080047,1080047,20101,-79.569685,43.659442
1080047,1080047,20102,-79.569792,43.659668
1080047,1080047,20103,-79.569897,43.659892
1080047,1080047,20104,-79.570002,43.660122
1080047,1080047,20105,-79.570106,43.660347
1080047,1080047,20106,-79.57021,43.660576
1080047,1080047,20107,-79.570311,43.660801
1080047,1080047,20108,-79.570759,43.66173
1080047,1080047,20109,-79.571096,43.662526
1080047,1080047,20110,-79.571453,43.66337
1080047,1080047,20111,-79.571479,43.663432
1080047,1080047,20112,-79.572188,43.665134
1080047,1080047,20113,-79.572802,43.666628
1080047,1080047,20114,-79.572872,43.666797
1080047,1080047,20115,-79.573098,43.667343
1080047,1080047,20116,-79.573124,43.667407
1080047,1080047,20117,-79.573157,43.667528
1080047,1080047,20118,-79.57319,43.66765
1080047,1080047,20119,-79.573199,43.667681
1080047,1080047,20120,-79.573299,43.66787
1080047,1080047,20121,-79.573352,43.667973
1080047,1080047,20122,-79.573405,43.668082
1080047,1080047,20123,-79.573456,43.668185
1080047,1080047,20124,-79.573558,43.668392
1080047,1080047,20125,-79.573606,43.668496
1080047,1080047,20126,-79.573655,43.668604
1080047,1080047,20127,-79.573703,43.668711
1080047,1080047,20128,-79.573744,43.668804
1080047,1080047,20129,-79.573749,43.668815
1080047,1080047,20130,-79.573795,43.668919
1080047,1080047,20131,-79.57384,43.669026
1080047,1080047,20132,-79.573883,43.669134
1080047,1080047,20133,-79.57395,43.669283
1080047,1080047,20134,-79.574016,43.669431
1080047,1080047,20135,-79.574084,43.66958
1080047,1080047,20136,-79.574153,43.669728
1080047,1080047,20137,-79.574222,43.669881
1080047,1080047,20138,-79.574293,43.670025
1080047,1080047,20139,-79.574364,43.670174
1080047,1080047,20140,-79.574436,43.670322
1080047,1080047,20141,-79.57446,43.670363
1080047,1080047,20142,-79.574485,43.670403
1080047,1080047,20143,-79.574512,43.670444
1080047,1080047,20144,-79.574538,43.670479
1080047,1080047,20145,-79.574593,43.670561
1080047,1080047,20146,-79.574622,43.670596
1080047,1080047,20147,-79.574652,43.670633
1080047,1080047,20148,-79.574682,43.670673
1080047,1080047,20149,-79.574714,43.670709
1080047,1080047,20150,-79.574745,43.670745
1080047,1080047,20151,-79.574778,43.670781
1080047,1080047,20152,-79.57481,43.670821
1080047,1080047,20153,-79.574843,43.670853
1080047,1080047,20154,-79.574878,43.670893
1080047,1080047,20155,-79.574913,43.670925
1080047,1080047,20156,-79.574949,43.670961
1080047,1080047,20157,-79.574956,43.670968
1080047,1080047,20158,-79.574985,43.670997
1080047,1080047,20159,-79.575021,43.671033
1080047,1080047,20160,-79.575037,43.671046
1080047,1080047,20161,-79.57506,43.671065
1080047,1080047,20162,-79.575098,43.6711
1080047,1080047,20163,-79.575137,43.671131
1080047,1080047,20164,-79.575176,43.671168
1080047,1080047,20165,-79.575216,43.671199
1080047,1080047,20166,-79.575256,43.671231
1080047,1080047,20167,-79.575294,43.671262
1080047,1080047,20168,-79.575331,43.671294
1080047,1080047,20169,-79.575369,43.671325
1080047,1080047,20170,-79.575408,43.671356
1080047,1080047,20171,-79.575447,43.671384
1080047,1080047,20172,-79.575487,43.671415
1080047,1080047,20173,-79.575528,43.671447
1080047,1080047,20174,-79.575569,43.671474
1080047,1080047,20175,-79.575611,43.6715
1080047,1080047,20176,-79.575653,43.671532
1080047,1080047,20177,-79.575696,43.671559
1080047,1080047,20178,-79.575739,43.671586
1080047,1080047,20179,-79.575783,43.671613
1080047,1080047,20180,-79.575827,43.67164
1080047,1080047,20181,-79.575872,43.671667
1080047,1080047,20182,-79.575917,43.671694
1080047,1080047,20183,-79.575964,43.671716
1080047,1080047,20184,-79.576009,43.671744
1080047,1080047,20185,-79.576057,43.671766
1080047,1080047,20186,-79.576105,43.671788
1080047,1080047,20187,-79.576152,43.67181
1080047,1080047,20188,-79.576201,43.671833
1080047,1080047,20189,-79.576248,43.671856
1080047,1080047,20190,-79.576298,43.671878
1080047,1080047,20191,-79.576344,43.671901
1080047,1080047,20192,-79.576391,43.671923
1080047,1080047,20193,-79.576437,43.671941
1080047,1080047,20194,-79.576485,43.671964
1080047,1080047,20195,-79.576533,43.671986
1080047,1080047,20196,-79.576581,43.672004
1080047,1080047,20197,-79.57663,43.672022
1080047,1080047,20198,-79.576678,43.672045
1080047,1080047,20199,-79.576729,43.672062
1080047,1080047,20200,-79.576778,43.672076
1080047,1080047,20201,-79.576828,43.672093
1080047,1080047,20202,-79.576879,43.672112
1080047,1080047,20203,-79.576929,43.67213
1080047,1080047,20204,-79.57698,43.672143
1080047,1080047,20205,-79.577032,43.672156
1080047,1080047,20206,-79.577083,43.672175
1080047,1080047,20207,-79.577135,43.672188
1080047,1080047,20208,-79.577187,43.672201
1080047,1080047,20209,-79.57724,43.672215
1080047,1080047,20210,-79.57729,43.672229
1080047,1080047,20211,-79.577353,43.672242
1080047,1080047,20212,-79.577477,43.672269
1080047,1080047,20213,-79.577496,43.672276
1080047,1080047,20214,-79.57754,43.672287
1080047,1080047,20215,-79.577551,43.672289
1080047,1080047,20216,-79.577603,43.672296
1080047,1080047,20217,-79.577666,43.672309
1080047,1080047,20218,-79.577729,43.672318
1080047,1080047,20219,-79.577793,43.672331
1080047,1080047,20220,-79.577856,43.67234
1080047,1080047,20221,-79.57792,43.672349
1080047,1080047,20222,-79.577965,43.672359
1080047,1080047,20223,-79.577984,43.672363
1080047,1080047,20224,-79.578049,43.672372
1080047,1080047,20225,-79.578113,43.672381
1080047,1080047,20226,-79.578177,43.672386
1080047,1080047,20227,-79.578243,43.672395
1080047,1080047,20228,-79.578264,43.672396
1080047,1080047,20229,-79.578307,43.672398
1080047,1080047,20230,-79.578332,43.672399
1080047,1080047,20231,-79.578352,43.6724
1080047,1080047,20232,-79.578372,43.672402
1080047,1080047,20233,-79.5784,43.672403
1080047,1080047,20234,-79.578468,43.672412
1080047,1080047,20235,-79.578604,43.672421
1080047,1080047,20236,-79.578673,43.672421
1080047,1080047,20237,-79.578809,43.67243
1080047,1080047,20238,-79.578945,43.672429
1080047,1080047,20239,-79.579015,43.672429
1080047,1080047,20240,-79.579083,43.672429
1080047,1080047,20241,-79.579151,43.672429
1080047,1080047,20242,-79.579219,43.672429
1080047,1080047,20243,-79.579288,43.672425
1080047,1080047,20244,-79.579356,43.672425
1080047,1080047,20245,-79.579424,43.67242
1080047,1080047,20246,-79.579561,43.672411
1080047,1080047,20247,-79.579629,43.672407
1080047,1080047,20248,-79.579698,43.672403
1080047,1080047,20249,-79.579765,43.672398
1080047,1080047,20250,-79.579833,43.672389
1080047,1080047,20251,-79.5799,43.67238
1080047,1080047,20252,-79.579968,43.672371
1080047,1080047,20253,-79.580036,43.672366
1080047,1080047,20254,-79.58017,43.672348
1080047,1080047,20255,-79.580236,43.672339
1080047,1080047,20256,-79.580304,43.672326
1080047,1080047,20257,-79.580371,43.672317
1080047,1080047,20258,-79.580778,43.672244
1080047,1080047,20259,-79.581185,43.672172
1080047,1080047,20260,-79.581592,43.672099
1080047,1080047,20261,-79.581999,43.672027
1080047,1080047,20262,-79.582373,43.67196
1080047,1080047,20263,-79.582516,43.671935
1080047,1080047,20264,-79.582746,43.671896
1080047,1080047,20265,-79.58312,43.671829
1080047,1080047,20266,-79.583185,43.671818
1080047,1080047,20267,-79.583494,43.671765
1080047,1080047,20268,-79.583556,43.671755
1080047,1080047,20269,-79.583867,43.671702
1080047,1080047,20270,-79.584242,43.671638
1080047,1080047,20271,-79.584617,43.671575
1080047,1080047,20272,-79.584991,43.671512
1080047,1080047,20273,-79.585078,43.671498
1080047,1080047,20274,-79.585164,43.671485
1080047,1080047,20275,-79.585248,43.671467
1080047,1080047,20276,-79.585334,43.671453
1080047,1080047,20277,-79.585419,43.671435
1080047,1080047,20278,-79.585505,43.671417
1080047,1080047,20279,-79.58559,43.671399
1080047,1080047,20280,-79.585675,43.671386
1080047,1080047,20281,-79.585758,43.671362
1080047,1080047,20282,-79.585843,43.671345
1080047,1080047,20283,-79.585927,43.671322
1080047,1080047,20284,-79.58601,43.671304
1080047,1080047,20285,-79.586094,43.671282
1080047,1080047,20286,-79.586176,43.671259
1080047,1080047,20287,-79.586259,43.671236
1080047,1080047,20288,-79.586342,43.671214
1080047,1080047,20289,-79.586423,43.671191
1080047,1080047,20290,-79.586506,43.671169
1080047,1080047,20291,-79.586587,43.671141
1080047,1080047,20292,-79.586668,43.671114
1080047,1080047,20293,-79.58675,43.671087
1080047,1080047,20294,-79.58683,43.67106
1080047,1080047,20295,-79.586909,43.671038
1080047,1080047,20296,-79.58699,43.671007
1080047,1080047,20297,-79.587117,43.670957
1080047,1080047,20298,-79.587245,43.670912
1080047,1080047,20299,-79.587373,43.670857
1080047,1080047,20300,-79.587499,43.670808
1080047,1080047,20301,-79.587627,43.670758
1080047,1080047,20302,-79.587752,43.6707
1080047,1080047,20303,-79.587879,43.67065
1080047,1080047,20304,-79.588003,43.670596
1080047,1080047,20305,-79.588049,43.670576
1080047,1080047,20306,-79.588128,43.670542
1080047,1080047,20307,-79.588248,43.670489
1080047,1080047,20308,-79.588252,43.670487
1080047,1080047,20309,-79.588376,43.670434
1080047,1080047,20310,-79.588454,43.6704
1080047,1080047,20311,-79.591557,43.669048
1080047,1080047,20312,-79.592321,43.668758
1080047,1080047,20313,-79.598581,43.666394
1080047,1080047,20314,-79.598748,43.666334
1080047,1080047,20315,-79.600437,43.665733
1080047,1080047,20316,-79.603554,43.664592
1080047,1080047,20317,-79.60624,43.663619
1080047,1080047,20318,-79.608508,43.662784
1080047,1080047,20319,-79.6091,43.662546
1080047,1080047,20320,-79.609687,43.662301
1080047,1080047,20321,-79.610268,43.66205
1080047,1080047,20322,-79.610845,43.661793
1080047,1080047,20323,-79.611416,43.66153
1080047,1080047,20324,-79.611982,43.66126
1080047,1080047,20325,-79.612543,43.660984
1080047,1080047,20326,-79.613097,43.660703
1080047,1080047,20327,-79.613129,43.660687
1080047,1080047,20328,-79.615274,43.659476
1080047,1080047,20329,-79.615615,43.659283
1080047,1080047,20330,-79.61787,43.657992
1080047,1080047,20331,-79.620226,43.656642
1080047,1080047,20332,-79.621462,43.655929
1080047,1080047,20333,-79.623231,43.654942
1080047,1080047,20334,-79.623946,43.654571
1080047,1080047,20335,-79.625543,43.653741
1080047,1080047,20336,-79.627974,43.652561
1080047,1080047,20337,-79.629561,43.65185
1080047,1080047,20338,-79.629621,43.651814
1080047,1080047,20339,-79.631284,43.651105
1080047,1080047,20340,-79.631495,43.651015
1080047,1080047,20341,-79.633323,43.650244
1080047,1080047,20342,-79.635899,43.649259
1080047,1080047,20343,-79.637812,43.648499
1080047,1080047,20344,-79.637975,43.648434
1080047,1080047,20345,-79.639253,43.647926
1080047,1080047,20346,-79.641083,43.647254
1080047,1080047,20347,-79.643304,43.646484
1080047,1080047,20348,-79.643701,43.646349
1080047,1080047,20349,-79.645857,43.645606
1080047,1080047,20350,-79.647653,43.645
1080047,1080047,20351,-79.649693,43.644318
1080047,1080047,20352,-79.65037,43.644092
1080047,1080047,20353,-79.650586,43.644014
1080047,1080047,20354,-79.653577,43.642839
1080047,1080047,20355,-79.654006,43.642647
1080047,1080047,20356,-79.654693,43.642341
1080047,1080047,20357,-79.659483,43.640204
1080047,1080047,20358,-79.660737,43.639657
1080047,1080047,20359,-79.661118,43.639491
1080047,1080047,20360,-79.661781,43.639203
1080047,1080047,20361,-79.661854,43.63917
1080047,1080047,20362,-79.664948,43.637844
1080047,1080047,20363,-79.665142,43.637755
1080047,1080047,20364,-79.665316,43.637681
1080047,1080047,20365,-79.665541,43.637585
1080047,1080047,20366,-79.66601,43.637397
1080047,1080047,20367,-79.667301,43.636908
1080047,1080047,20368,-79.669118,43.63629
1080047,1080047,20369,-79.671982,43.635299
1080047,1080047,20370,-79.672131,43.635235
1080047,1080047,20371,-79.672272,43.635175
1080047,1080047,20372,-79.674017,43.634505
1080047,1080047,20373,-79.674642,43.634256
1080047,1080047,20374,-79.675039,43.634096
1080047,1080047,20375,-79.675755,43.63379
1080047,1080047,20376,-79.682519,43.630988
1080047,1080047,20377,-79.683089,43.630754
1080047,1080047,20378,-79.684544,43.630162
1080047,1080047,20379,-79.684839,43.630043
1080047,1080047,20380,-79.691443,43.62737
1080047,1080047,20381,-79.692369,43.626992
1080047,1080047,20382,-79.693899,43.626383
1080047,1080047,20383,-79.697048,43.625018
1080047,1080047,20384,-79.698929,43.624232
1080047,1080047,20385,-79.699593,43.623963
1080047,1080047,20386,-79.699716,43.623915
1080047,1080047,20387,-79.699831,43.623868
1080047,1080047,20388,-79.699885,43.623848
1080047,1080047,20389,-79.701985,43.62302
1080047,1080047,20390,-79.703771,43.622316
1080047,1080047,20391,-79.70695,43.621072
1080047,1080047,20392,-79.707661,43.6208
1080047,1080047,20393,-79.707746,43.620762
1080047,1080047,20394,-79.707965,43.620667
1080047,1080047,20395,-79.708165,43.620589
1080047,1080047,20396,-79.712843,43.618751
1080047,1080047,20397,-79.71338,43.61854
1080047,1080047,20398,-79.715065,43.61788
1080047,1080047,20399,-79.71528,43.617795
1080047,1080047,20400,-79.716721,43.617228
1080047,1080047,20401,-79.717486,43.616927
1080047,1080047,20402,-79.721436,43.615379
1080047,1080047,20403,-79.721601,43.615315
1080047,1080047,20404,-79.723332,43.614634
1080047,1080047,20405,-79.726549,43.613368
1080047,1080047,20406,-79.729157,43.612343
1080047,1080047,20407,-79.730981,43.611625
1080047,1080047,20408,-79.732027,43.61121
1080047,1080047,20409,-79.734041,43.610414
1080047,1080047,20410,-79.735409,43.609879
1080047,1080047,20411,-79.739602,43.608239
1080047,1080047,20412,-79.740075,43.60809
1080047,1080047,20413,-79.742261,43.607354
1080047,1080047,20414,-79.742644,43.60722
1080047,1080047,20415,-79.742899,43.607145
1080047,1080047,20416,-79.743098,43.607081
1080047,1080047,20417,-79.743268,43.607034
1080047,1080047,20418,-79.743462,43.606987
1080047,1080047,20419,-79.743659,43.606956
1080047,1080047,20420,-79.74383,43.606942
1080047,1080047,20421,-79.744071,43.606926
1080047,1080047,20422,-79.744322,43.606925
1080047,1080047,20423,-79.744581,43.606939
1080047,1080047,20424,-79.744909,43.606971
1080047,1080047,20425,-79.745301,43.607036
1080047,1080047,20426,-79.745615,43.607093
1080047,1080047,20427,-79.745796,43.607127
1080047,1080047,20428,-79.746015,43.607163
1080047,1080047,20429,-79.74609,43.607173
1080047,1080047,20430,-79.746198,43.60718
1080047,1080047,20431,-79.746256,43.607179
1080047,1080047,20432,-79.746378,43.607172
1080047,1080047,20433,-79.746467,43.607161
1080047,1080047,20434,-79.746557,43.607144
1080047,1080047,20435,-79.746684,43.607112
1080047,1080047,20436,-79.74678,43.607077
1080047,1080047,20437,-79.746909,43.60702
1080047,1080047,20438,-79.747048,43.606942
1080047,1080047,20439,-79.747191,43.606848
1080047,1080047,20440,-79.747588,43.606586
1080047,1080047,20441,-79.7478,43.606756
1080047,1080047,20442,-79.748341,43.607203
1080047,1080047,20443,-79.748964,43.607698
1080047,1080047,20444,-79.749065,43.607774
1080047,1080047,20445,-79.749137,43.607829
1080047,1080047,20446,-79.749231,43.607892
1080047,1080047,20447,-79.749266,43.607917
1080047,1080047,20448,-79.750507,43.608835
1080047,1080047,20449,-79.751537,43.609597
1080047,1080047,30001,-79.751537,43.609597
1080047,1080047,30002,-79.751602,43.609645
1080047,1080047,30003,-79.752143,43.610047
1080047,1080047,30004,-79.751859,43.610248
1080047,1080047,30005,-79.750563,43.611129
1080047,1080047,30006,-79.750529,43.611154
1080047,1080047,30007,-79.750487,43.611183
1080047,1080047,30008,-79.750443,43.611211
1080047,1080047,30009,-79.750398,43.611238
1080047,1080047,30010,-79.750351,43.611264
1080047,1080047,30011,-79.750304,43.611289
1080047,1080047,30012,-79.750255,43.611312
1080047,1080047,30013,-79.750205,43.611334
1080047,1080047,30014,-79.750155,43.611355
1080047,1080047,30015,-79.750102,43.611375
1080047,1080047,30016,-79.75005,43.611394
1080047,1080047,30017,-79.749782,43.611507
1080047,1080047,30018,-79.749241,43.61175
1080047,1080047,30019,-79.748964,43.611401
1080047,1080047,30020,-79.748949,43.611376
1080047,1080047,30021,-79.748868,43.611253
1080047,1080047,30022,-79.748778,43.611134
1080047,1080047,30023,-79.748687,43.611026
1080047,1080047,40001,-79.748687,43.611026
1080047,1080047,40002,-79.74868,43.611018
1080047,1080047,40003,-79.748573,43.610906
1080047,1080047,40004,-79.748457,43.610797
1080047,1080047,40005,-79.748334,43.610694
1080047,1080047,40006,-79.748205,43.610596
1080047,1080047,40007,-79.74795,43.610421
1080047,1080047,40008,-79.747907,43.610392
1080047,1080047,40009,-79.74773,43.610279
1080047,1080047,40010,-79.747562,43.610179
1080047,1080047,40011,-79.746757,43.609801
1080047,1080047,40012,-79.746548,43.609724
1080047,1080047,40013,-79.746332,43.609654
1080047,1080047,40014,-79.746114,43.60959
1080047,1080047,40015,-79.745894,43.609532
1080047,1080047,40016,-79.745668,43.609482
1080047,1080047,40017,-79.745441,43.609439
1080047,1080047,40018,-79.745274,43.609413
1080047,1080047,50001,-79.745274,43.609413
1080047,1080047,50002,-79.744926,43.60936
1080047,1080047,50003,-79.744891,43.609355
1080047,1080047,50004,-79.744638,43.609326
1080047,1080047,50005,-79.744384,43.609304
1080047,1080047,50006,-79.744129,43.60929
1080047,1080047,50007,-79.743874,43.609283
1080047,1080047,50008,-79.743619,43.609283
1080047,1080047,50009,-79.743363,43.60929
1080047,1080047,50010,-79.743108,43.609304
1080047,1080047,50011,-79.742855,43.609326
1080047,1080047,50012,-79.742601,43.609355
1080047,1080047,50013,-79.742351,43.609391
1080047,1080047,50014,-79.742103,43.609433
1080047,1080047,50015,-79.741856,43.609483
1080047,1080047,50016,-79.741612,43.60954
1080047,1080047,50017,-79.741372,43.609603
1080047,1080047,50018,-79.741136,43.609674
1080047,1080047,50019,-79.740903,43.60975
1080047,1080047,50020,-79.740207,43.61002
1080047,1080047,60001,-79.740207,43.61002
1080047,1080047,60002,-79.740058,43.610078
1080047,1080047,60003,-79.738518,43.610687
1080047,1080047,60004,-79.738476,43.610703
1080047,1080047,60005,-79.738424,43.61073
1080047,1080047,60006,-79.738378,43.610763
1080047,1080047,60007,-79.738339,43.610801
1080047,1080047,60008,-79.73831,43.610842
1080047,1080047,60009,-79.738289,43.610886
1080047,1080047,60010,-79.738278,43.610931
1080047,1080047,60011,-79.738276,43.610977
1080047,1080047,60012,-79.738285,43.611024
