stop_id,stop_code,stop_name,stop_lat,stop_lon
place_artseb,,Artesian/Sebastian,43.539075,-79.722249
place_artsth,,Artesian/Southhampton,43.544147,-79.716881
place_arwntm,,Airway/Northam,43.69756,-79.619808
place_atwcaw,,Atwater/Cawthra,43.57466,-79.573155
place_atwogd,,Atwater/Ogden,43.581749,-79.565494
place_avltth,,Avalon/Tenth Line,43.586052,-79.7794
place_barhur,,Barondale/Hurontario,43.616921,-79.666815
place_batedn,,Battleford/Edenwood,43.578008,-79.75982
place_batemp,,Battleford/Erin Mills Pky,43.58574,-79.742308
place_batgle,,Battleford/Glen Erin,43.582716,-79.753915
place_batmgv,,Battleford/Millers Grove,43.575198,-79.761401
place_batmon,,Battleford/Montevideo,43.584988,-79.747588
place_battth,,Battleford/Tenth Line,43.574042,-79.762725
place_batwch,,Battleford/W Churchill Blvd,43.579229,-79.758656
place_bayfrm,,Shelter Bay/Formentera,43.586361,-79.762907
place_benars,,Benares House Museum,43.52774,-79.638166
place_bfdgle,,Burnford/Glen Erin,43.562622,-79.723188
place_bgtcat,,Brandon Gate/Catalpa,43.723947,-79.648924
place_bgtgor,,Brandon Gate/Goreway,43.725492,-79.647785
place_bgtnwd,,Brandon Gate/Netherwood,43.719803,-79.652518
place_bloack,,Bloor/Aukland,43.640653,-79.540586
place_blocaw,,Bloor/Cawthra,43.601236,-79.609399
place_blocpe,,Bloor/Central Pky E,43.59702,-79.621142
place_blodbl,,Bloor/Dunbloor,43.642697,-79.532168
place_blodix,,Bloor/Dixie,43.616794,-79.59459
place_bloeml,,Bloor/East Mall,43.636959,-79.556693
place_bloflg,,Bloor/Fieldgate,43.623164,-79.58765
place_bloisl,,Bloor/Islington Ave,43.644619,-79.523392
place_blokip,,Bloor/Kipling,43.64182,-79.535388
place_blomrd,,Bloor/Mill,43.632049,-79.575145
place_blomvl,,Bloor/Mississauga Valley,43.599071,-79.612782
place_blosha,,Bloor/Shaver,43.639034,-79.547766
place_blotom,,Bloor/Tomken,43.607403,-79.603433
place_blowml,,Bloor/West Mall,43.635625,-79.562316
place_bnccre,,Bancroft/Creditview,43.59989,-79.715164
place_bncivn,,Bancroft/Ivandale,43.615496,-79.704236
place_bncsla,,Bancroft/Silken Laumann,43.611994,-79.707422
place_bnctrm,,Bancroft/Tremaine,43.606407,-79.710243
place_bnhnet,,Bonhill/Netherhart,43.670491,-79.646639
place_bobmwd,,Bob-O-Link/Meadow Wood,43.512641,-79.610582
place_boyivn,,Boyer/Ivandale,43.612887,-79.701182
place_bragat,,Brampton Gateway,43.665945,-79.733887
place_bralea,,Bramalea GO Station,43.70215,-79.693157
place_bramcc,,Bramalea Transit Terminal,43.719016,-79.720656
place_brcwpk,,Bristol Circle/Winston Park,43.508992,-79.670901
place_brecam,,Bresler/Campus,43.687523,-79.606601
place_brgisl,,Bergamot/Islington Ave,43.716959,-79.556015
place_bri9th,,Britannia/Ninth Line,43.554708,-79.760051
place_briatl,,Britannia/Atlantic,43.659472,-79.642967
place_brican,,Britannia/Cantay,43.623454,-79.682759
place_brichm,,Britannia/Churchill Meadows,43.558106,-79.756242
place_bricre,,Britannia/Creditview,43.597576,-79.712005
place_bridix,,Britannia/Dixie,43.655394,-79.647598
place_briemp,,Britannia/Erin Mills Pky,43.57851,-79.73333
place_brifre,,Britannia/Freemont,43.620543,-79.685661
place_brigle,,Britannia/Glen Erin,43.574516,-79.737786
place_brigrb,,Britannia/Grossbeak,43.561478,-79.752495
place_brihur,,Britannia/Hurontario,43.626298,-79.679561
place_briken,,Britannia/Kennedy,43.634203,-79.666321
place_brimav,,Britannia/Mavis,43.612068,-79.695697
place_brimlg,,Britannia/McLaughlin,43.616858,-79.690178
place_brinet,,Britannia/Netherhart,43.661522,-79.640453
place_briqen,,Britannia/Queen,43.588167,-79.722425
place_bririv,,Britannia/River Grove,43.595024,-79.714847
place_brirod,,Britannia/Rodeo,43.614769,-79.692565
place_brisla,,Britannia/Silken Laumann,43.607312,-79.701079
place_britom,,Britannia/Tomken,43.645786,-79.658241
place_britth,,Britannia/Tenth Line,43.564351,-79.749315
place_briwch,,Britannia/W Churchill Blvd,43.568681,-79.744235
place_briwhi,,Britannia/Whittle,43.628271,-79.677324
place_brosdw,,Bromsgrove/Southdown,43.514698,-79.634809
place_brosea,,Bromsgrove/Seagull,43.508772,-79.642254
place_browch,,Bromsgrove/W Churchill Blvd,43.500568,-79.651257
place_brsbar,,Bristol/Barondale,43.619664,-79.650395
place_brscre,,Bristol Rd/Creditview,43.586781,-79.696999
place_brsgui,,Bristol Rd/Guildwood,43.601543,-79.673065
place_brshun,,Bristol Rd/Huntingfield,43.611777,-79.666582
place_brshur,,Bristol/Hurontario,43.614479,-79.663535
place_brsken,,Bristol/Kennedy,43.620781,-79.648188
place_brsmav,,Bristol Rd/Mavis,43.598932,-79.68089
place_brsmlg,,Bristol Rd/McLaughlin,43.602991,-79.671422
place_brsriv,,Bristol Rd/River Grove,43.584016,-79.703227
place_brsswg,,Bristol/Sweetgrass,43.593672,-79.686964
place_brstfx,,Bristol Rd/Terry Fox,43.595512,-79.684917
place_brswil,,Bristol/Wildwood,43.615988,-79.658644
place_brtcaw,,Cawthra Stn,43.616355,-79.628908
place_brtcen,,Central Parkway Stn,43.607875,-79.636545
place_brtcte,,City Centre East,43.594626,-79.646749
place_brtctt,,City Centre,43.594327,-79.647132
place_brtctw,,City Centre West,43.594244,-79.647362
place_brtdxe,,Dixie Stn East,43.629884,-79.614763
place_brtdxw,,Dixie Stn West,43.629891,-79.614937
place_brtece,,Etobicoke Creek Stn East,43.645523,-79.610213
place_brteme,,Erin Mills Stn East,43.552214,-79.700094
place_brtemw,,Erin Mills Stn West,43.552172,-79.700327
place_brtetw,,Etobicoke Creek Stn West,43.645584,-79.610437
place_brtore,,Orbitor Stn East,43.656875,-79.598361
place_brtorw,,Orbitor Stn West,43.656928,-79.598569
place_brtrne,,Renforth Stn East,43.663101,-79.590908
place_brtrnw,,Renforth Stn West,43.663266,-79.591095
place_brtspe,,Spectrum Stn East,43.649685,-79.605668
place_brtspw,,Spectrum Stn West,43.649644,-79.606037
place_brttae,,Tahoe Stn East,43.638854,-79.609984
place_brttaw,,Tahoe Stn West,43.638721,-79.610176
place_brttom,,Tomken Stn,43.621747,-79.623502
place_brtwce,,Winston Churchill Stn East,43.542062,-79.712388
place_brtwcw,,Winston Churchill Stn West,43.542107,-79.712618
place_bruhur,,Brunel/Hurontario,43.624816,-79.677511
place_bruken,,Brunel/Kennedy,43.632675,-79.664285
place_bruwhi,,Brunel/Whittle,43.626667,-79.674904
place_bthcmc,,Burnhamthorpe Community Centre,43.623921,-79.598422
place_bur427,,427 Hwy/Burnhamthorpe,43.645518,-79.563568
place_bur9th,,Burnhamthorpe/Ninth Line,43.522041,-79.715989
place_burcar,,Burnhamthorpe/Clarica,43.595515,-79.632971
place_burcaw,,Burnhamthorpe/Cawthra,43.607784,-79.61848
place_burcln,,Burnhamthorpe/Colonial,43.52928,-79.707977
place_burcon,,Burnhamthorpe/Confederation,43.585223,-79.645021
place_burcpe,,Burnhamthorpe/Central Pky E,43.601187,-79.626201
place_burcre,,Burnhamthorpe/Creditview,43.568377,-79.664271
place_burdix,,Burnhamthorpe/Dixie,43.622456,-79.602577
place_burduk,,Burnhamthorpe/Duke Of York,43.588234,-79.641596
place_burdun,,Burnhamthorpe/Dundas,43.648785,-79.528733
place_bureml,,Burnhamthorpe/East Mall,43.646292,-79.559991
place_buremp,,Burnhamthorpe/Erin Mills Pky,43.546442,-79.683261
place_burese,,Burnhamthorpe EB/E Station Rd,43.570812,-79.661443
place_buresw,,Burnhamthorpe WB/E Station Rd,43.570812,-79.661443
place_burflg,,Burnhamthorpe/Fieldgate,43.628445,-79.596054
place_burfol,,Burnhamthorpe/Folkway,43.542028,-79.693606
place_burgle,,Burnhamthorpe/Glen Erin,43.542902,-79.691285
place_burhur,,Burnhamthorpe/Hurontario,43.593667,-79.635069
place_burkar,,Burnhamthorpe/Kariya,43.591483,-79.63767
place_burkip,,Burnhamthorpe/Kipling,43.651,-79.539331
place_burliv,,Burnhamthorpe/Living Arts,43.586813,-79.643251
place_burloy,,Burnhamthorpe/Loyalist,43.53297,-79.703839
place_burmav,,Burnhamthorpe/Mavis,43.579421,-79.651579
place_burmis,,Burnhamthorpe/Mississauga Rd,43.553121,-79.675614
place_burmrd,,Burnhamthorpe/Mill,43.639214,-79.584348
place_burncc,,Burnhamthorpe Community Centre,43.624001,-79.598581
place_burpon,,Burnhamthorpe/Ponytrail,43.633189,-79.590849
place_burrid,,Burnhamthorpe/Ridgeway,43.526123,-79.711484
place_bursha,,Burnhamthorpe/Shaver,43.648204,-79.551675
place_bursmi,,Burnhamthorpe/Sawmill Valley,43.550516,-79.676683
place_bursmw,,Burnhamthorpe/South Millway,43.548305,-79.679557
place_burspk,,Burnhamthorpe/Robert Speck,43.597192,-79.630889
place_burtom,,Burnhamthorpe/Tomken,43.613838,-79.612046
place_burwch,,Burnhamthorpe/W Churchill Blvd,43.536277,-79.700104
place_burwdl,,Burnhamthorpe/Credit Woodlands,43.56382,-79.669559
place_burwml,,Burnhamthorpe/West Mall,43.64484,-79.56625
place_burwol,,Burnhamthorpe/Wolfedale,43.576302,-79.655166
place_cactth,,Cactus Gate/Tenth Line,43.590037,-79.784956
place_canfre,,Cantay/Freemont,43.623719,-79.690202
place_canmav,,Cantay/Mavis,43.617062,-79.702517
place_canmlg,,Cantay/McLaughlin,43.621174,-79.695996
place_canwhr,,Cantay/White Hart,43.62258,-79.693685
place_caraop,,CARA Operations Building,43.671178,-79.628674
place_carkha,,Cardiff/Khalsa,43.672861,-79.67968
place_carlor,,Cardiff/Lorimar,43.669877,-79.687363
place_carmss,,Mount Carmel Sec School,43.573353,-79.773217
place_cartmk,,Cardiff/Transmark,43.673423,-79.683291
place_cartom,,Cardiff/Tomken,43.668597,-79.68883
place_cawctr,,Cawthra Community Centre,43.578468,-79.575988
place_cawsen,,Cawthra Seniors Citizen Centre,43.57844,-79.575889
place_cawtss,,Cawthra Park Sec School,43.575336,-79.573981
place_cclmwd,,Country Club/Meadow Wood,43.509954,-79.604285
place_ccterm,,City Centre Transit Terminal,43.594747,-79.646356
place_cemete,,Streetsville Cemetery,43.579343,-79.710375
place_cerfrw,,Ceremonial/Fairwind,43.604655,-79.662762
place_cergui,,Ceremonial/Guildwood,43.598473,-79.669279
place_cerhun,,Ceremonial/Huntingfield,43.608095,-79.658956
place_cerhur,,Ceremonial/Hurontario,43.609237,-79.656477
place_cermlg,,Ceremonial/McLaughlin,43.599891,-79.667266
place_chichu,,Chinese Catholic Church,43.613552,-79.664349
place_chmecc,,Churchill Meadows Community Centre,43.540782,-79.743078
place_chuvic,,Churchill/Victory,43.708279,-79.6442
place_citduk,,City Centre Dr/Duke of York,43.58907,-79.642965
place_citkar,,City Centre Dr/Kariya,43.592258,-79.639201
place_citliv,,City Centre Dr/Living Arts,43.587629,-79.644471
place_cksngo,,Clarkson GO Station,43.512849,-79.63312
place_cksnss,,Clarkson Sec School,43.504051,-79.647333
place_ckvlgo,,Cooksville GO Station,43.582302,-79.623609
place_clahur,,Clarica/Hurontario,43.594827,-79.636455
place_clalan,,Clara/Langworthy,43.719879,-79.649028
place_colcln,,Collegeway/Colonial,43.524966,-79.702364
place_colemp,,Collegeway/Erin Mills Pky,43.544121,-79.679821
place_colgle,,Collegeway/Glen Erin,43.536616,-79.685691
place_colloy,,Collegeway/Loyalist,43.529581,-79.694828
place_collrd,,Collegeway/Laird,43.521284,-79.706353
place_colmis,,Collegeway/Mississauga Rd,43.544904,-79.662734
place_colrid,,Collegeway/Ridgeway,43.523209,-79.704592
place_colsmw,,Collegeway/South Millway,43.541385,-79.681515
place_colwch,,Collegeway/W Churchill Blvd,43.53088,-79.692721
place_confli,,Convair/Flightline,43.667515,-79.602102
place_conren,,Convair/Renforth,43.672146,-79.593535
place_coptam,,Copenhagen/Tamar,43.595146,-79.768487
place_cor410,,410 Hwy/Courtneypark,43.651884,-79.677723
place_cordix,,Courtneypark/Dixie,43.663345,-79.658309
place_coredw,,Courtneypark/Edwards,43.639666,-79.691083
place_corhur,,Courtneypark/Hurontario,43.63719,-79.694199
place_corken,,Courtneypark/Kennedy,43.647702,-79.684399
place_cormav,,Courtneypark/Mavis,43.623895,-79.711988
place_cormlg,,Courtneypark/McLaughlin,43.62636,-79.703085
place_cornet,,Courtneypark/Netherhart,43.671919,-79.648604
place_corord,,Courtneypark/Ordan,43.661825,-79.660017
place_corshw,,Courtneypark/Shawson,43.657332,-79.6654
place_cortom,,Courtneypark/Tomken,43.654762,-79.669711
place_corvip,,Courtneypark/Vipond,43.659302,-79.662876
place_cpecli,,Central Pky E/Cliff,43.593797,-79.621922
place_cpehur,,Central Pky/Hurontario,43.58922,-79.629112
place_cpemvl,,Central Pky E/Mississ Valley,43.591158,-79.626293
place_cpkisl,,Central Pk Rdwy/Islington Ave,43.648386,-79.52506
place_cpkyga,,Central Parkway Garage,43.569794,-79.653007
place_cprrch,,Coopers/Rose Cherry,43.632624,-79.66005
place_cpwcon,,Central Pky W/Confederation,43.583353,-79.636206
place_cpwesr,,Central Pky W/E Station Rd,43.567197,-79.656532
place_cpwmav,,Central Pky W/Mavis,43.57514,-79.64594
place_cpwred,,Central Pky W/Redmond,43.578944,-79.640963
place_cpwsem,,Central Pky W/Semenyk,43.569023,-79.65387
place_cpwwol,,Central Pky W/Wolfedale,43.571851,-79.648739
place_cramav,,Crawford Mill/Mavis,43.63018,-79.720085
place_creegl,,Creditview/Eglington,43.577913,-79.685251
place_crefin,,Creditview/Financial,43.612919,-79.739498
place_creolc,,Creditview/Old Creditview,43.61364,-79.734613
place_cretec,,Creekbank/Tech,43.64252,-79.615717
place_cromar,,Croatian Martyrs Church,43.567675,-79.694637
place_crotre,,Crosscurrent/Tradewind,43.596615,-79.775309
place_crowch,,Crosscurrent/W Churchill Blvd,43.594722,-79.780166
place_cttlyb,,BRT City Centre,43.594733,-79.64669
place_cvahos,,Credit Valley Hospital Layby,43.558707,-79.703386
place_cvecvr,,CVHO Access Rd/Cred Valley Rd,43.560921,-79.701655
place_cvhjnt,,CValley Hospital/Fork,43.560127,-79.703913
place_cvrcha,,Credit Valley/The Chase,43.557682,-79.701142
place_cvremp,,Credit Valley Rd/Erin Mills Pky,43.556549,-79.702009
place_cvrgle,,Credit Valley/Glen Erin,43.552444,-79.707655
place_cvrkim,,Credit Valley Rd/Kimbermount,43.548411,-79.713325
place_cvrwch,,Credit Valley Rd/W Churchill Blv,43.54683,-79.714448
place_cxcpga,,Central Parkway Annex Garage,43.568685,-79.65749
place_dakken,,Dakota/Kennedy,43.618575,-79.645177
place_daknah,,Dakota/Nahani Way,43.617117,-79.648208
place_danasp,,Danton Promenade/Aspen,43.588457,-79.777803
place_dclbgt,,Darcel/Brandon Gate,43.732071,-79.634673
place_dclfch,,Darcel/Finch,43.733389,-79.633788
place_dclnet,,Darcel/Netherbrae,43.719978,-79.627152
place_dcsfal,,Dream Crest/Fallingbrook,43.587781,-79.68599
place_dee9th,,Deepwood/Ninth Line,43.546173,-79.748602
place_deechm,,Deepwood/Churchill Meadows,43.54963,-79.743641
place_delhot,,Delta Toronto Airport West Hotel,43.643545,-79.633209
place_der427,,427 Hwy/Derry,43.718402,-79.620335
place_der9th,,Derry/Ninth Line,43.574347,-79.786993
place_derair,,Derry/Airport Rd,43.703571,-79.642035
place_derarg,,Derry/Argentia,43.601274,-79.756505
place_derbay,,Derry/Shelter Bay,43.590857,-79.768191
place_derbel,,Derry/Bellshire,43.621358,-79.742073
place_derbra,,Derry/Bramalea,43.684808,-79.663538
place_dercar,,Derry/Cardiff,43.671697,-79.678119
place_dercop,,Derry/Copenhagen,43.595076,-79.76362
place_derdan,,Derry/Danton Promenade,43.586089,-79.773627
place_derdix,,Derry/Dixie,43.675236,-79.674283
place_deredw,,Derry Rd/Edwards Blvd,43.648665,-79.703275
place_derenv,,Derry/Envoy,43.633104,-79.726333
place_derfin,,Derry/Financial,43.611748,-79.749238
place_dergle,,Derry/Glen Erin,43.592984,-79.76588
place_dergor,,Derry/Goreway,43.713621,-79.631604
place_derhur,,Derry/Hurontario,43.646077,-79.706108
place_derkdr,,Derry/Kenderry,43.652276,-79.699341
place_derken,,Derry/Kennedy,43.65585,-79.695295
place_dermav,,Derry/Mavis,43.632881,-79.722408
place_dermdv,,Derry/Meadowvale,43.614121,-79.744765
place_dermis,,Derry/Mississauga Rd,43.610051,-79.752148
place_dermlc,,Derry/Millcreek,43.59724,-79.761383
place_dermlg,,Derry/McLaughlin,43.636582,-79.716887
place_derpro,,Derry/Professional,43.709562,-79.636264
place_derros,,Derry/Rosehurst,43.577008,-79.784091
place_derrxw,,Derry/Rexwood,43.716252,-79.627249
place_dersyn,,Derry/Syntex,43.605054,-79.754631
place_derter,,Derry/Terragar,43.581543,-79.778686
place_dertom,,Derry/Tomken,43.665625,-79.684863
place_dertor,,Derry/Torbram,43.694503,-79.652576
place_dertth,,Derry/Tenth Line,43.58385,-79.776373
place_derwch,,Derry/W Churchill Blvd,43.588168,-79.770946
place_dirdav,,Director Gt/Davand,43.670921,-79.671748
place_discar,,Disco/Carlingview,43.699768,-79.601452
place_dixigo,,Dixie GO Station,43.608025,-79.577802
place_dixxrr,,Dixie Railroad Underpass,43.606345,-79.579667
place_dlv9th,,Doug Leavens/Ninth Line,43.565977,-79.775571
place_dlvlis,,Doug Leavens/Lisgar,43.567677,-79.773679
place_dlvtry,,Doug Leavens/Trelawny,43.571265,-79.770733
place_dncwch,,Duncairn/W Churchill Blvd,43.556705,-79.727919
place_dnw2nd,,Donway/Second Line,43.615956,-79.712207
place_dovasp,,Doverwood/Aspen,43.593777,-79.78358
place_drwbra,,Drew/Bramalea,43.689628,-79.66997
place_drwdix,,Drew/Dixie,43.681201,-79.682414
place_drwkbl,,Drew/Kimbel,43.702412,-79.655912
place_drwtor,,Drew/Torbram,43.699266,-79.659432
place_drwtrn,,Drew/Tranmere,43.688448,-79.671411
place_dun403,,403 Hwy/Dundas,43.511978,-79.693327
place_dun427,,427 Hwy/Dundas,43.628577,-79.556732
place_dun8th,,Dundas/Eighth Line,43.493655,-79.713214
place_dun9th,,Dundas/Ninth Line,43.508252,-79.697366
place_dunack,,Dundas/Aukland,43.638558,-79.537996
place_dunbil,,Dundas/Billingham,43.630471,-79.549163
place_duncaw,,Dundas/Cawthra,43.594646,-79.599838
place_duncgg,,Dundas/Cedarglen,43.56041,-79.639163
place_duncli,,Dundas/Cliff,43.587613,-79.607942
place_duncly,,Dundas/Clayhill,43.570574,-79.627715
place_duncon,,Dundas/Confederation,43.577578,-79.619456
place_dundix,,Dundas/Dixie,43.609306,-79.583885
place_dunemp,,Dundas/Erin Mills Pky,43.536857,-79.666043
place_dunese,,Dundas EB/Erindale Station Rd,43.556575,-79.643585
place_dunesw,,Dundas WB/Erindale Station Rd,43.556678,-79.643786
place_dungle,,Dundas/Glen Erin,43.530787,-79.67291
place_dunhai,,Dundas/Haines,43.597677,-79.596683
place_dunhen,,Dundas/Hensall,43.58987,-79.604681
place_dunhur,,Dundas/Hurontario,43.580252,-79.61641
place_dunisl,,Dundas/Islington Ave,43.651365,-79.526376
place_dunmav,,Dundas/Mavis,43.565963,-79.632896
place_dunmis,,Dundas/Mississauga Rd,43.542568,-79.659345
place_dunnei,,Dundas/Neilson,43.627269,-79.562317
place_dunoca,,Dundas/Old Carriage,43.555259,-79.645222
place_dunrid,,Dundas/Ridgeway,43.517751,-79.687102
place_dunsha,,Dundas/Shaver,43.632133,-79.54466
place_dunstf,,Dundas/Stanfield,43.603381,-79.590467
place_dunsum,,Dundas/Summerville,43.622358,-79.569905
place_duntom,,Dundas/Tomken,43.600538,-79.593556
place_duntra,,Dundas/Trafalgar,43.487884,-79.719631
place_dunwch,,Dundas/W Churchill,43.522811,-79.68166
place_dunwdc,,Dundas/Woodchester,43.527068,-79.676741
place_dunwdl,,Dundas/Credit Woodlands,43.551718,-79.648817
place_dunwha,,Dundas/Wharton Way,43.619034,-79.573357
place_dunwol,,Dundas/Wolfedale,43.56312,-79.636168
place_dxmall,,Dixie Mall Layby,43.593568,-79.565944
place_dxncar,,Dixon/Carlingview,43.686739,-79.595526
place_ecb9th,,Erin Centre Blvd/Ninth Line,43.539872,-79.739722
place_ecbchm,,Erin Ctre Blvd/Churchill Meadows,43.543287,-79.735912
place_ecbemp,,Erin Centre Blvd/Erin Mills Pky,43.561807,-79.710774
place_ecbetn,,Erin Centre Blvd/EMTC Access Rd,43.560176,-79.714671
place_ecbgle,,Erin Centre Blvd/Glen Erin,43.557705,-79.717547
place_ecbmis,,Erin Centre Blvd/Mississauga Rd,43.573456,-79.702562
place_ecbtth,,Erin Centre Blvd/Tenth Line,43.547734,-79.727662
place_ecbwch,,Erin Centre Blvd/W Churchill Blv,43.552974,-79.72281
place_edwken,,Edwards/Kennedy,43.640843,-79.675225
place_edwkwy,,Edwards/Kenway,43.636844,-79.679776
place_egl27h,,27 Hwy/Eglinton,43.671861,-79.571275
place_egl9th,,Eglinton/Ninth Line,43.534875,-79.733242
place_eglcha,,Eglinton/The Chase,43.565425,-79.699515
place_eglchm,,Eglinton/Churchill Meadows,43.53838,-79.729405
place_eglcom,,Eglinton/Commerce,43.662491,-79.591069
place_eglcre,,Eglinton/Creditview,43.577913,-79.685251
place_eglcrk,,Eglinton/Creekbank,43.641276,-79.614489
place_eglcvr,,Eglinton/Credit Valley,43.562287,-79.703012
place_egldix,,Eglinton/Dixie,43.635732,-79.620716
place_egleam,,Eglinton/East Mill,43.580696,-79.682229
place_eglemp,,Eglinton/Erin Mills Pky,43.558844,-79.706739
place_eglexp,,Eglinton/Explorer,43.659786,-79.594184
place_eglgle,,Eglinton/Glen Erin,43.55397,-79.712067
place_eglgui,,Eglinton/Guildwood,43.594935,-79.666223
place_eglhur,,Eglinton/Hurontario,43.606791,-79.652925
place_eglken,,Eglinton/Kennedy,43.61637,-79.642202
place_eglkgd,,Eglinton/Kinsgbridge,43.602533,-79.657654
place_eglkim,,Eglinton/Kimbermount,43.551614,-79.714693
place_eglmat,,Eglinton/Matheson,43.668207,-79.586594
place_eglmav,,Eglinton/Mavis,43.592296,-79.669205
place_eglmet,,Eglinton/Metcalfe,43.556469,-79.709303
place_eglmis,,Eglinton/Mississauga Rd,43.568545,-79.695956
place_eglmlg,,Eglinton/McLaughlin,43.597228,-79.663645
place_eglorb,,Eglinton/Orbitor,43.655771,-79.598183
place_eglren,,Eglinton/Renforth,43.66612,-79.587499
place_eglrid,,Eglinton/Ridgeway,43.539599,-79.728093
place_eglsat,,Eglinton/Satellite,43.651646,-79.603062
place_eglseb,,Eglinton/Sebastian,43.541413,-79.726049
place_eglsor,,Eglinton/Sorrento,43.609021,-79.650397
place_eglspe,,Eglinton/Spectrum,43.648622,-79.60631
place_egltah,,Eglinton/Tahoe,43.644696,-79.610678
place_egltfx,,Eglinton/Terry Fox,43.58762,-79.674436
place_egltom,,Eglinton/Tomken,43.627024,-79.630311
place_egltth,,Eglinton/Tenth Line,43.543441,-79.723803
place_eglwch,,Eglinton/W Churchill Blvd,43.549116,-79.717543
place_elihur,,Elia/Hurontario,43.604051,-79.648947
place_elmhur,,Elm/Hurontario,43.590795,-79.631294
place_elmkar,,Elm/Kariya,43.589002,-79.633465
place_elmmvl,,Elm/Mississauga Valley,43.592372,-79.628434
place_empcvw,,Erin Mills Pky/CVHO Access,43.557101,-79.703086
place_empmcf,,Erin Mills Pky/McFarren Blvd,43.567751,-79.718857
place_emtc2d,,Erin Mills Town Centre 2d,43.556132,-79.711365
place_emtcnb,,Erin Mills Town Centre NB,43.559869,-79.7098
place_emtcsb,,Erin Mills Town Centre SB,43.559871,-79.709973
place_envder,,Envoy/Derry,43.63306,-79.726346
place_eringo,,Erindale GO Station,43.567099,-79.66815
place_erinss,,Erindale Sec School,43.539707,-79.670313
place_erocre,,Edenrose/Creditview,43.574756,-79.67857
place_esgcaw,,Eastgate/Cawthra,43.615641,-79.628611
place_esgdix,,Eastgate/Dixie,43.630504,-79.613485
place_esgtom,,Eastgate/Tomken,43.621732,-79.622994
place_etohos,,Osler Health Centre,43.730924,-79.599424
place_etudar,,Etude/Darcel,43.719803,-79.63201
place_etugor,,Etude/Goreway,43.717136,-79.636428
place_etulan,,Etude/Lancaster,43.710886,-79.643881
place_evaeml,,Evans/East Mall,43.611764,-79.543776
place_evawml,,Evans/West Mall,43.608404,-79.558578
place_exporb,,Explorer/Orbitor,43.661465,-79.607997
place_expsat,,Explorer/Satellite,43.658492,-79.613076
place_expshu,,Explorer/Shuttle Dr,43.663049,-79.604265
place_faicon,,Fairview/Confederation,43.58149,-79.631715
place_faihur,,Fairview/Hurontario,43.587578,-79.626585
place_faired,,Fairview/Redmond,43.575577,-79.635763
place_falkin,,Falconer/Kinsmen,43.605955,-79.729561
place_fascar,,Fasken/Carlingview,43.691086,-79.597584
place_fch27h,,27 Hwy/Finch,43.734165,-79.603142
place_fch427,,427 Hwy/Finch,43.734154,-79.627474
place_fchhbl,,Finch/Humberline,43.735047,-79.617867
place_fchhcb,,Finch/Humber College Blvd,43.734104,-79.609917
place_fchsil,,Finch/Silverstone,43.736054,-79.594908
place_fgsscf,,Father Goetz SS/Confederation,43.583353,-79.636206
place_fgsscp,,Father Goetz SS/Central Pky W,43.583353,-79.636206
place_flgesg,,Fieldgate/Eastgate,43.637442,-79.608763
place_flohur,,Floradale/Hurontario,43.577233,-79.612113
place_folemp,,Folkway/Erin Mills Pky,43.550828,-79.689876
place_folgle,,Folkway/Glen Erin,43.547246,-79.699497
place_folpwd,,Folkway/Powderhorn,43.556833,-79.686663
place_folsmi,,Folkway/Sawmill Valley,43.552609,-79.682657
place_foresr,,Forestwood/E Station Rd,43.559169,-79.645382
place_formbr,,Forestwood/McBride,43.563212,-79.641589
place_forwdl,,Forestwood/Credit Woodlands,43.556353,-79.653975
place_fowemp,,Fowler/Erin Mills Pky,43.527514,-79.651734
place_frkmck,,Frank Mckechnie Community Centre,43.617154,-79.653636
place_frnmis,,Front St/Mississauga Rd,43.550057,-79.593159
place_frsrss,,John Fraser Sec School,43.558923,-79.716134
place_fxw9th,,Foxwood/Ninth Line,43.56063,-79.768176
place_fxwlis,,Foxwood/Lisgar,43.56296,-79.765466
place_garcln,,Garthwood/Colonial,43.52322,-79.696054
place_gforss,,Glenforest Sec School,43.62734,-79.59401
place_ggydun,,Glengarry/Dundas,43.557401,-79.642809
place_gletra,,Glenashton/Trafalgar,43.480307,-79.709652
place_gornas,,Goreway/Nashua,43.712442,-79.630166
place_gralis,,Gracefield/Lisgar,43.57308,-79.779687
place_grayss,,Gordon Graydon Sec School,43.585826,-79.571083
place_grglps,,Green Glade Senior Public School,43.515054,-79.612741
place_gurmlg,,Gurdwara/McLaughlin,43.647879,-79.731873
place_hazpla,,Hazelton/Plantation,43.553392,-79.717539
place_hcb27h,,Humber Coll Blvd/27 Hwy,43.730445,-79.601521
place_hcbgrl,,Humber College Blvd/Garland,43.733795,-79.593496
place_hersh2,,Hershey Community Rink,43.630571,-79.652843
place_hershy,,Paramount Centre,43.632252,-79.652741
place_hilcly,,Hillcrest/Clayhill,43.572538,-79.631608
place_hilcon,,Hillcrest/Confederation,43.579113,-79.624239
place_hilhur,,Hillcrest/Hurontario,43.582908,-79.620164
place_hilmav,,Hillcrest/Mavis,43.568078,-79.63587
place_hngcon,,Huntington Ridge/Confederation,43.594378,-79.658604
place_hngmav,,Huntington Ridge/Mavis Rd,43.590178,-79.666638
place_homtho,,Homelands/Thorn Lodge,43.520744,-79.674181
place_hulair,,Hull/Airport Rd,43.704251,-79.643186
place_huloop,,Huron Park Loop,43.555965,-79.628839
