shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10393,43.641223,-79.538168,30018,0.991
10393,43.641401,-79.537346,30019,1.061
10393,43.641416,-79.537280,30020,1.066
10393,43.641522,-79.536779,30021,1.108
10393,43.641814,-79.535368,30022,1.227
10393,43.640157,-79.534702,30023,1.419
10393,43.639872,-79.536086,30024,1.535
10393,43.639783,-79.536511,30025,1.570
10393,43.639695,-79.536884,30026,1.602
10393,43.639561,-79.537115,30027,1.626
10393,43.639306,-79.537377,30028,1.661
10393,43.638996,-79.537647,30029,1.702
10393,43.638544,-79.538019,30030,1.760
10393,43.638081,-79.538423,30031,1.821
10393,43.637977,-79.538510,30032,1.835
10393,43.637977,-79.538510,40001,1.835
10393,43.637388,-79.539005,40002,1.911
10393,43.636227,-79.540010,40003,2.064
10393,43.636227,-79.540010,50001,2.064
10393,43.636129,-79.540096,50002,2.076
10393,43.635374,-79.540742,50003,2.175
10393,43.634887,-79.541235,50004,2.242
10393,43.634887,-79.541235,60001,2.242
10393,43.634755,-79.541369,60002,2.260
10393,43.634136,-79.542052,60003,2.349
10393,43.633481,-79.542721,60004,2.439
10393,43.632977,-79.543293,60005,2.512
10393,43.632699,-79.543691,60006,2.556
10393,43.632313,-79.544394,60007,2.628
10393,43.632313,-79.544394,70001,2.628
10393,43.632140,-79.544708,70002,2.659
10393,43.631828,-79.545339,70003,2.721
10393,43.631433,-79.546126,70004,2.798
10393,43.631238,-79.546506,70005,2.836
10393,43.631238,-79.546506,80001,2.836
10393,43.631196,-79.546589,80002,2.844
10393,43.631194,-79.546593,80003,2.844
10393,43.631042,-79.546931,80004,2.876
10393,43.630953,-79.547318,80005,2.909
10393,43.630586,-79.548916,80006,3.044
10393,43.630586,-79.548916,90001,3.044
10393,43.630528,-79.549167,90002,3.066
10393,43.630397,-79.549828,90003,3.121
10393,43.630383,-79.549901,90004,3.127
10393,43.630355,-79.550018,90005,3.137
10393,43.630329,-79.550135,90006,3.147
10393,43.630302,-79.550251,90007,3.156
10393,43.630274,-79.550369,90008,3.166
10393,43.630248,-79.550484,90009,3.176
10393,43.630216,-79.550601,90010,3.186
10393,43.630193,-79.550709,90011,3.195
10393,43.630167,-79.550819,90012,3.205
10393,43.630144,-79.550928,90013,3.214
10393,43.630122,-79.551038,90014,3.223
10393,43.630094,-79.551146,90015,3.232
10393,43.630085,-79.551191,90016,3.236
10393,43.630085,-79.551191,100001,3.236
10393,43.630071,-79.551255,100002,3.241
10393,43.630045,-79.551363,100003,3.251
10393,43.630017,-79.551472,100004,3.260
10393,43.629991,-79.551580,100005,3.269
10393,43.629963,-79.551688,100006,3.278
10393,43.629932,-79.551795,100007,3.288
10393,43.629905,-79.551902,100008,3.297
10393,43.629900,-79.551930,100009,3.299
10393,43.629783,-79.552328,100010,3.334
10393,43.629688,-79.552636,100011,3.361
10393,43.629629,-79.552837,100012,3.378
10393,43.629567,-79.553040,100013,3.396
10393,43.629509,-79.553242,100014,3.413
10393,43.629445,-79.553444,100015,3.431
10393,43.629404,-79.553586,100016,3.444
10393,43.629387,-79.553648,100017,3.449
10393,43.629333,-79.553851,100018,3.466
10393,43.629215,-79.554258,100019,3.502
10393,43.629157,-79.554462,100020,3.520
10393,43.629109,-79.554642,100021,3.535
10393,43.629109,-79.554642,110001,3.535
10393,43.629102,-79.554667,110002,3.537
10393,43.629044,-79.554872,110003,3.555
10393,43.629025,-79.554944,110004,3.561
10393,43.628719,-79.556295,110005,3.675
10393,43.628704,-79.556360,110006,3.681
10393,43.628449,-79.557487,110007,3.776
10393,43.628085,-79.559096,110008,3.912
10393,43.627653,-79.561004,110009,4.073
10393,43.627454,-79.561945,110010,4.152
10393,43.627454,-79.561945,120001,4.152
10393,43.627362,-79.562379,120002,4.189
10393,43.627051,-79.563671,120003,4.299
10393,43.627011,-79.563815,120004,4.311
10393,43.626978,-79.563938,120005,4.322
10393,43.626927,-79.564121,120006,4.338
10393,43.626865,-79.564332,120007,4.356
10393,43.626834,-79.564426,120008,4.364
10393,43.626798,-79.564532,120009,4.374
10393,43.626769,-79.564614,120010,4.381
10393,43.626733,-79.564707,120011,4.389
10393,43.626701,-79.564793,120012,4.397
10393,43.626663,-79.564883,120013,4.406
10393,43.626627,-79.564969,120014,4.414
10393,43.626581,-79.565069,120015,4.423
10393,43.626540,-79.565155,120016,4.431
10393,43.626456,-79.565315,120017,4.447
10393,43.626411,-79.565398,120018,4.456
10393,43.626367,-79.565475,120019,4.464
10393,43.626320,-79.565560,120020,4.472
10393,43.626291,-79.565606,120021,4.477
10393,43.626291,-79.565606,130001,4.477
10393,43.626260,-79.565657,130002,4.483
10393,43.626163,-79.565810,130003,4.499
10393,43.626080,-79.565929,130004,4.512
10393,43.625989,-79.566050,130005,4.526
10393,43.625937,-79.566118,130006,4.534
10393,43.625836,-79.566243,130007,4.549
10393,43.625769,-79.566325,130008,4.559
10393,43.625653,-79.566456,130009,4.576
10393,43.625536,-79.566577,130010,4.592
10393,43.625224,-79.566905,130011,4.636
10393,43.624821,-79.567321,130012,4.692
10393,43.624490,-79.567666,130013,4.738
10393,43.624490,-79.567666,140001,4.738
10393,43.624225,-79.567942,140002,4.775
10393,43.622715,-79.569531,140003,4.986
10393,43.622715,-79.569531,150001,4.986
10393,43.622358,-79.569908,150002,5.036
10393,43.621677,-79.570638,150003,5.132
10393,43.620717,-79.571606,150004,5.264
10393,43.620079,-79.572264,150005,5.353
10393,43.619326,-79.573056,150006,5.458
10393,43.619326,-79.573056,160001,5.458
10393,43.619032,-79.573364,160002,5.499
10393,43.618701,-79.573717,160003,5.545
10393,43.617533,-79.574961,160004,5.709
10393,43.617533,-79.574961,170001,5.709
10393,43.617449,-79.575051,170002,5.721
10393,43.616489,-79.576043,170003,5.855
10393,43.616489,-79.576043,180001,5.855
10393,43.616374,-79.576160,180002,5.870
10393,43.616209,-79.576338,180003,5.894
10393,43.615057,-79.577576,180004,6.056
10393,43.614600,-79.578054,180005,6.120
10393,43.614600,-79.578054,190001,6.120
10393,43.614442,-79.578219,190002,6.142
10393,43.613425,-79.579294,190003,6.284
10393,43.612837,-79.579926,190004,6.367
10393,43.612837,-79.579926,200001,6.367
10393,43.612681,-79.580094,200002,6.389
10393,43.611650,-79.581213,200003,6.535
10393,43.611650,-79.581213,210001,6.535
10393,43.611423,-79.581458,210002,6.567
10393,43.609418,-79.583753,210003,6.857
10393,43.609418,-79.583753,220001,6.857
10393,43.609306,-79.583881,220002,6.873
10393,43.608624,-79.584649,220003,6.971
10393,43.608624,-79.584649,230001,6.971
10393,43.606914,-79.586572,230002,7.216
10393,43.606500,-79.587030,230003,7.275
10393,43.606500,-79.587030,240001,7.275
10393,43.605559,-79.588072,240002,7.409
10393,43.605559,-79.588072,250001,7.409
10393,43.605425,-79.588220,250002,7.428
10393,43.604381,-79.589382,250003,7.577
10393,43.603554,-79.590292,250004,7.695
10393,43.603554,-79.590292,260001,7.695
10393,43.603399,-79.590462,260002,7.717
10393,43.601851,-79.592129,260003,7.936
10393,43.601780,-79.592205,260004,7.946
10393,43.601780,-79.592205,270001,7.946
10393,43.600538,-79.593538,270002,8.120
10393,43.600023,-79.594102,270003,8.194
10393,43.600023,-79.594102,280001,8.194
10393,43.598918,-79.595316,280002,8.351
10393,43.598661,-79.595599,280003,8.387
10393,43.598661,-79.595599,290001,8.387
10393,43.597863,-79.596475,290002,8.501
10393,43.597863,-79.596475,300001,8.501
10393,43.597638,-79.596721,300002,8.533
10393,43.596482,-79.597983,300003,8.697
10393,43.594604,-79.600070,300004,8.965
10393,43.594409,-79.600291,300005,8.993
10393,43.594409,-79.600291,310001,8.993
10393,43.593760,-79.601026,310002,9.086
10393,43.591871,-79.603151,310003,9.357
10393,43.591659,-79.603390,310004,9.387
10393,43.590523,-79.604676,310005,9.551
10393,43.589261,-79.606090,310006,9.732
10393,43.588961,-79.606427,310007,9.775
10393,43.588961,-79.606427,320001,9.775
10393,43.588786,-79.606621,320002,9.800
10393,43.588366,-79.607096,320003,9.860
10393,43.587740,-79.607806,320004,9.950
10393,43.587740,-79.607806,330001,9.950
10393,43.587621,-79.607940,330002,9.967
10393,43.586004,-79.609755,330003,10.199
10393,43.585222,-79.610654,330004,10.312
10393,43.585222,-79.610654,340001,10.312
10393,43.584802,-79.611139,340002,10.373
10393,43.583689,-79.612429,340003,10.535
10393,43.583511,-79.612630,340004,10.560
10393,43.582909,-79.613338,340005,10.648
10393,43.582909,-79.613338,350001,10.648
10393,43.582443,-79.613885,350002,10.716
10393,43.582032,-79.614358,350003,10.776
10393,43.581907,-79.614503,350004,10.794
10393,43.581601,-79.614848,350005,10.838
10393,43.581601,-79.614848,360001,10.838
10393,43.581288,-79.615201,360002,10.883
10393,43.580246,-79.616407,360003,11.034
10393,43.579881,-79.616810,360004,11.086
10393,43.579881,-79.616810,370001,11.086
10393,43.579588,-79.617133,370002,11.128
10393,43.579059,-79.617747,370003,11.205
10393,43.578568,-79.618309,370004,11.276
10393,43.578036,-79.618921,370005,11.353
10393,43.577580,-79.619450,370006,11.419
10393,43.577296,-79.619773,370007,11.460
10393,43.577296,-79.619773,380001,11.460
10393,43.576921,-79.620199,380002,11.514
10393,43.576276,-79.620946,380003,11.608
10393,43.575765,-79.621546,380004,11.682
10393,43.575597,-79.621741,380005,11.707
10393,43.575597,-79.621741,390001,11.707
10393,43.575202,-79.622204,390002,11.764
10393,43.574446,-79.623071,390003,11.874
10393,43.573769,-79.623858,390004,11.972
10393,43.573769,-79.623858,400001,11.972
10393,43.573660,-79.623984,400002,11.988
10393,43.573280,-79.624436,400003,12.044
10393,43.572673,-79.625175,400004,12.134
10393,43.572459,-79.625432,400005,12.166
10393,43.571995,-79.625992,400006,12.234
10393,43.570772,-79.627499,400007,12.416
10393,43.570772,-79.627499,410001,12.416
10393,43.570587,-79.627727,410002,12.444
10393,43.569369,-79.629144,410003,12.621
10393,43.568309,-79.630395,410004,12.777
10393,43.568309,-79.630395,420001,12.777
10393,43.568155,-79.630577,420002,12.799
10393,43.566907,-79.631954,420003,12.977
10393,43.566662,-79.632233,420004,13.012
10393,43.566662,-79.632233,430001,13.012
10393,43.566025,-79.632958,430002,13.104
10393,43.565442,-79.633571,430003,13.185
10393,43.565442,-79.633571,440001,13.185
10393,43.564726,-79.634322,440002,13.285
10393,43.564462,-79.634633,440003,13.324
10393,43.563303,-79.635961,440004,13.492
10393,43.563131,-79.636154,440005,13.516
10393,43.562844,-79.636475,440006,13.557
10393,43.562844,-79.636475,450001,13.557
10393,43.562708,-79.636626,450002,13.577
10393,43.562464,-79.636909,450003,13.612
10393,43.561390,-79.638156,450004,13.768
10393,43.560601,-79.639072,450005,13.883
10393,43.560601,-79.639072,460001,13.883
10393,43.560530,-79.639154,460002,13.893
10393,43.560430,-79.639271,460003,13.908
10393,43.558489,-79.641528,460004,14.190
10393,43.557852,-79.642280,460005,14.284
10393,43.557399,-79.642794,460006,14.349
10393,43.557089,-79.643138,460007,14.393
10393,43.556762,-79.643523,460008,14.441
10393,43.556762,-79.643523,470001,14.441
10393,43.556226,-79.644152,470002,14.519
10393,43.555784,-79.644662,470003,14.583
10393,43.555534,-79.644951,470004,14.619
10393,43.555431,-79.645071,470005,14.634
10393,43.555431,-79.645071,480001,14.634
10393,43.555281,-79.645245,480002,14.656
10393,43.553217,-79.647568,480003,14.952
10393,43.552952,-79.647855,480004,14.990
10393,43.552693,-79.648106,480005,15.025
10393,43.552422,-79.648348,480006,15.061
10393,43.552283,-79.648447,480007,15.078
10393,43.552283,-79.648447,490001,15.078
10393,43.552027,-79.648628,490002,15.110
10393,43.551907,-79.648714,490003,15.125
10393,43.551736,-79.648808,490004,15.146
10393,43.551714,-79.648820,490005,15.148
10393,43.551565,-79.648900,490006,15.166
10393,43.551394,-79.648990,490007,15.187
10393,43.551221,-79.649078,490008,15.207
10393,43.551048,-79.649165,490009,15.227
10393,43.550875,-79.649249,490010,15.248
10393,43.550702,-79.649333,490011,15.268
10393,43.550583,-79.649387,490012,15.282
10393,43.548983,-79.650119,490013,15.469
10393,43.548915,-79.650150,490014,15.477
10393,43.548895,-79.650159,490015,15.480
10393,43.548808,-79.650201,490016,15.490
10393,43.548721,-79.650245,490017,15.500
10393,43.548634,-79.650290,490018,15.511
10393,43.548548,-79.650336,490019,15.521
10393,43.548378,-79.650437,490020,15.541
10393,43.548293,-79.650489,490021,15.552
10393,43.548210,-79.650544,490022,15.562
10393,43.548127,-79.650601,490023,15.572
10393,43.548044,-79.650658,490024,15.582
10393,43.547963,-79.650718,490025,15.593
10393,43.547882,-79.650781,490026,15.603
10393,43.547801,-79.650843,490027,15.613
10393,43.547722,-79.650908,490028,15.623
10393,43.547643,-79.650975,490029,15.634
10393,43.547565,-79.651044,490030,15.644
10393,43.547529,-79.651076,490031,15.649
10393,43.547462,-79.651139,490032,15.658
10393,43.547395,-79.651204,490033,15.667
10393,43.547329,-79.651271,490034,15.676
10393,43.547264,-79.651339,490035,15.685
10393,43.547200,-79.651409,490036,15.694
10393,43.547074,-79.651553,490037,15.712
10393,43.547013,-79.651627,490038,15.722
10393,43.546991,-79.651655,490039,15.725
10393,43.546952,-79.651704,490040,15.731
10393,43.546938,-79.651722,490041,15.733
10393,43.546138,-79.652758,490042,15.855
10393,43.546138,-79.652758,500001,15.855
10393,43.546098,-79.652811,500002,15.861
10393,43.545889,-79.653087,500003,15.893
10393,43.545641,-79.653419,500004,15.932
10393,43.545496,-79.653641,500005,15.956
10393,43.545403,-79.653790,500006,15.972
10393,43.545302,-79.653954,500007,15.989
10393,43.545210,-79.654137,500008,16.007
10393,43.545174,-79.654208,500009,16.014
10393,43.544793,-79.654972,500010,16.089
10393,43.544793,-79.654972,510001,16.089
10393,43.544570,-79.655417,510002,16.133
10393,43.544366,-79.655824,510003,16.172
10393,43.544204,-79.656147,510004,16.204
10393,43.543218,-79.658076,510005,16.395
10393,43.542568,-79.659342,510006,16.520
10393,43.542689,-79.659557,510007,16.542
10393,43.542922,-79.659810,510008,16.575
10393,43.542991,-79.659878,510009,16.584
10393,43.542991,-79.659878,520001,16.584
10393,43.543113,-79.659997,520002,16.601
10393,43.543386,-79.660241,520003,16.637
10393,43.543598,-79.660441,520004,16.666
10393,43.543664,-79.660501,520005,16.675
10393,43.543800,-79.660622,520006,16.693
10393,43.543858,-79.660678,520007,16.700
10393,43.543939,-79.660769,520008,16.712
10393,43.544036,-79.660913,520009,16.728
10393,43.544217,-79.661269,520010,16.763
10393,43.544686,-79.662287,520011,16.860
10393,43.544750,-79.662417,520012,16.873
10393,43.544750,-79.662417,530001,16.873
10393,43.544906,-79.662734,530002,16.904
10393,43.545374,-79.663687,530003,16.997
10393,43.545660,-79.664217,530004,17.050
10393,43.545804,-79.664470,530005,17.076
10393,43.546699,-79.665803,530006,17.223
10393,43.546941,-79.666119,530007,17.260
10393,43.547057,-79.665861,530008,17.284
10393,43.547104,-79.665759,530009,17.294
10393,43.547141,-79.665674,530010,17.302
10393,43.547167,-79.665614,530011,17.308
10393,43.547199,-79.665547,530012,17.314
10393,43.547236,-79.665468,530013,17.322
10393,43.547254,-79.665425,530014,17.326
10393,43.547271,-79.665384,530015,17.329
10393,43.547288,-79.665338,530016,17.334
10393,43.547301,-79.665301,530017,17.337
10393,43.547316,-79.665254,530018,17.341
10393,43.547327,-79.665215,530019,17.345
10393,43.547343,-79.665157,530020,17.350
10393,43.547360,-79.665089,530021,17.355
10393,43.547370,-79.665043,530022,17.359
10393,43.547375,-79.665009,530023,17.362
10393,43.547379,-79.664982,530024,17.364
10393,43.547384,-79.664950,530025,17.367
10393,43.547389,-79.664916,530026,17.370
10393,43.547393,-79.664883,530027,17.373
10393,43.547395,-79.664854,530028,17.375
10393,43.547396,-79.664814,530029,17.378
10393,43.547396,-79.664771,530030,17.382
10393,43.547396,-79.664732,530031,17.385
10393,43.547395,-79.664688,530032,17.388
10393,43.547392,-79.664628,530033,17.393
10393,43.547386,-79.664579,530034,17.397
10393,43.547381,-79.664537,530035,17.401
10393,43.547378,-79.664510,530036,17.403
10393,43.547374,-79.664462,530037,17.407
10393,43.547370,-79.664436,530038,17.409
10393,43.547363,-79.664399,530039,17.412
10393,43.547359,-79.664373,530040,17.414
10393,43.547350,-79.664335,530041,17.417
10393,43.547337,-79.664292,530042,17.421
10393,43.547317,-79.664231,530043,17.427
10393,43.547297,-79.664168,530044,17.432
10393,43.547274,-79.664103,530045,17.438
10393,43.547248,-79.664037,530046,17.444
10393,43.547223,-79.663977,530047,17.450
10393,43.547104,-79.663685,530048,17.477
10393,43.547053,-79.663573,530049,17.487
10393,43.547019,-79.663493,530050,17.495
10393,43.547000,-79.663447,530051,17.499
10393,43.546959,-79.663335,530052,17.509
10393,43.546880,-79.663131,530053,17.528
10393,43.546885,-79.662919,530054,17.545
10393,43.546889,-79.662856,530055,17.550
10393,43.546896,-79.662807,530056,17.554
10393,43.546904,-79.662758,530057,17.558
10393,43.546912,-79.662723,530058,17.561
10393,43.546921,-79.662693,530059,17.564
10393,43.546929,-79.662663,530060,17.566
10393,43.546939,-79.662634,530061,17.569
10393,43.546962,-79.662577,530062,17.574
10393,43.546993,-79.662518,530063,17.580
10393,43.547029,-79.662464,530064,17.586
10393,43.547059,-79.662423,530065,17.591
10393,43.547085,-79.662389,530066,17.595
10393,43.547122,-79.662344,530067,17.600
10393,43.547154,-79.662308,530068,17.605
10393,43.547189,-79.662274,530069,17.610
10393,43.547226,-79.662243,530070,17.614
10393,43.547263,-79.662219,530071,17.619
10393,43.547296,-79.662201,530072,17.623
10393,43.547351,-79.662176,530073,17.629
10393,43.547397,-79.662164,530074,17.634
10393,43.547438,-79.662156,530075,17.639
10393,43.547477,-79.662155,530076,17.643
10393,43.547520,-79.662163,530077,17.648
10393,43.547553,-79.662173,530078,17.652
10393,43.547586,-79.662190,530079,17.656
10393,43.547618,-79.662210,530080,17.660
10393,43.547649,-79.662234,530081,17.664
10393,43.547669,-79.662253,530082,17.666
10393,43.547691,-79.662280,530083,17.670
10393,43.547706,-79.662302,530084,17.672
10393,43.547725,-79.662331,530085,17.675
10393,43.547741,-79.662360,530086,17.678
10393,43.547752,-79.662389,530087,17.681
10393,43.547763,-79.662418,530088,17.684
10393,43.547769,-79.662439,530089,17.685
10393,43.547774,-79.662462,530090,17.687
10393,43.547781,-79.662494,530091,17.690
10393,43.547784,-79.662519,530092,17.692
10393,43.547785,-79.662549,530093,17.695
10393,43.547785,-79.662711,530094,17.708
10393,43.547780,-79.663041,530095,17.734
10393,43.547778,-79.663109,530096,17.740
10393,43.547777,-79.663178,530097,17.745
10393,43.547776,-79.663233,530098,17.750
10393,43.547778,-79.663374,530099,17.761
10393,43.547785,-79.663554,530100,17.776
10393,43.547785,-79.663554,540001,17.776
10393,43.547787,-79.663616,540002,17.781
10393,43.547793,-79.663714,540003,17.789
10393,43.547814,-79.664043,540004,17.815
10393,43.547819,-79.664238,540005,17.831
10393,43.547818,-79.664330,540006,17.838
10393,43.547815,-79.664410,540007,17.845
10393,43.547810,-79.664471,540008,17.850
