route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,26AP27-MABlock-Saturday-22,29692017,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692018,11 N Westwood To Westwood,,0,2807964,110209,1,1
11,26AP27-MABlock-Saturday-22,29692019,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692020,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692021,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692022,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692023,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692024,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692025,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692026,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692027,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692028,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692029,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692030,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692031,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692032,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692033,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692034,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692035,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692036,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692037,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692038,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692039,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692040,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692041,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692042,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692043,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692044,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692045,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692046,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692047,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692048,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692049,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692050,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692051,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692052,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692053,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692054,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692055,11 N Westwood To Westwood,,0,2807785,110209,1,1
11,26AP27-MABlock-Saturday-22,29692056,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692057,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692058,11 N Westwood To Westwood,,0,2807969,110209,1,1
11,26AP27-MABlock-Saturday-22,29692059,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692060,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692061,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692062,11 N Westwood To Westwood,,0,2807969,110209,1,1
11,26AP27-MABlock-Saturday-22,29692063,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692064,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692065,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692066,11 N Westwood To Westwood,,0,2807969,110209,1,1
11,26AP27-MABlock-Saturday-22,29692067,11 N Westwood To Westwood,,0,2807965,110209,1,1
11,26AP27-MABlock-Saturday-22,29692068,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692069,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692070,11 N Westwood To Westwood,,0,2807969,110209,1,1
11,26AP27-MABlock-Saturday-22,29692071,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692072,11 N Westwood To Westwood,,0,2807787,110209,1,1
11,26AP27-MABlock-Saturday-22,29692073,11 N Westwood To Westwood,,0,2807969,110209,1,1
11,26AP27-MABlock-Saturday-22,29692074,11 N Westwood To Westwood,,0,2807786,110209,1,1
11,26AP27-MABlock-Saturday-22,29692075,11 S Westwood To Kipling Terminal,,1,2807964,110211,1,1
11,26AP27-MABlock-Saturday-22,29692076,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692077,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692078,11 S Westwood To Kipling Terminal,,1,2807964,110211,1,1
11,26AP27-MABlock-Saturday-22,29692079,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692080,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692081,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692082,11 S Westwood To Kipling Terminal,,1,2807964,110211,1,1
11,26AP27-MABlock-Saturday-22,29692083,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692084,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692085,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692086,11 S Westwood To Kipling Terminal,,1,2807964,110211,1,1
11,26AP27-MABlock-Saturday-22,29692087,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692088,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692089,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692090,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692091,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692092,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692093,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692094,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692095,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692096,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692097,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692098,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692099,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692100,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692101,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692102,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692103,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692104,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692105,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692106,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692107,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692108,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692109,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692110,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692111,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692112,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692113,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692114,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692115,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692116,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692117,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692118,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692119,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692120,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692121,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692122,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692123,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692124,11 S Westwood To Kipling Terminal,,1,2807785,110211,1,1
11,26AP27-MABlock-Saturday-22,29692125,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692126,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692127,11 S Westwood To Kipling Terminal,,1,2807969,110211,1,1
11,26AP27-MABlock-Saturday-22,29692128,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692129,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692130,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692131,11 S Westwood To Kipling Terminal,,1,2807969,110211,1,1
11,26AP27-MABlock-Saturday-22,29692132,11 S Westwood To Kipling Terminal,,1,2807965,110211,1,1
11,26AP27-MABlock-Saturday-22,29692133,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692134,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692135,11 S Westwood To Kipling Terminal,,1,2807969,110211,1,1
11,26AP27-MABlock-Saturday-22,29692136,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692137,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
11,26AP27-MABlock-Saturday-22,29692138,11 S Westwood To Kipling Terminal,,1,2807969,110211,1,1
11,26AP27-MABlock-Saturday-22,29692139,11 S Westwood To Kipling Terminal,,1,2807786,110211,1,1
11,26AP27-MABlock-Saturday-22,29692140,11 S Westwood To Kipling Terminal,,1,2807787,110211,1,1
22,26AP27-MABlock-Saturday-22,29692141,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692142,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692143,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692144,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692145,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692146,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692147,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692148,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692149,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692150,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692151,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692152,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692153,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692154,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692155,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692156,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692157,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692158,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692159,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692160,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692161,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692162,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692163,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692164,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692165,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692166,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692167,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692168,22 W Finch To Westwood,,1,2807790,220055,1,1
22,26AP27-MABlock-Saturday-22,29692169,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692170,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692171,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692172,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692173,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692174,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692175,22 W Finch To Westwood,,1,2807789,220055,1,1
22,26AP27-MABlock-Saturday-22,29692176,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692177,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692178,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692179,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692180,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692181,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692182,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692183,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692184,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692185,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692186,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692187,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692188,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692189,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692190,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692191,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692192,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692193,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692194,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692195,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692196,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692197,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692198,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692199,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692200,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692201,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692202,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692203,22 E Finch To Osler Centre,,0,2807790,220056,1,1
22,26AP27-MABlock-Saturday-22,29692204,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692205,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692206,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692207,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692208,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692209,22 E Finch To Osler Centre,,0,2807789,220056,1,1
22,26AP27-MABlock-Saturday-22,29692210,22 E Finch To Osler Centre,,0,2807789,220056,1,1
16,26AP27-MABlock-Saturday-22,29692211,16 Malton To Westwood,,1,2807770,160071,1,1
16,26AP27-MABlock-Saturday-22,29692212,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692213,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692214,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692215,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692216,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692217,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692218,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692219,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692220,16 Malton To Westwood,,1,2807770,160072,1,1
16,26AP27-MABlock-Saturday-22,29692221,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692222,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692223,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692224,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692225,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692226,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692227,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692228,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692229,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692230,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692231,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692232,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692233,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692234,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692235,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692236,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692237,16A Malton To Westwood,,0,2807770,160073,1,1
16,26AP27-MABlock-Saturday-22,29692238,16A Malton To Westwood,,0,2807770,160073,1,1
30,26AP27-MABlock-Saturday-22,29692239,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692240,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692241,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692242,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692243,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692244,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692245,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692246,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692247,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692248,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692249,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692250,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692251,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692252,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692253,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692254,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692255,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692256,30 W Rexdale To Westwood,,1,2807792,300094,1,1
30,26AP27-MABlock-Saturday-22,29692257,30 W Rexdale To Westwood,,1,2807791,300094,1,1
30,26AP27-MABlock-Saturday-22,29692258,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692259,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692260,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692261,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692262,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692263,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692264,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692265,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692266,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692267,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692268,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692269,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692270,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692271,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692272,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692273,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692274,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692275,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692276,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
30,26AP27-MABlock-Saturday-22,29692277,30 E Rexdale To Bergamot,,0,2807792,300092,1,1
30,26AP27-MABlock-Saturday-22,29692278,30 E Rexdale To Bergamot,,0,2807791,300092,1,1
42,26AP27-MABlock-Saturday-22,29692279,42 E Derry To Westwood,,0,2807777,420136,1,1
42,26AP27-MABlock-Saturday-22,29692280,42 W Derry To Meadowvale,,1,2807777,420137,1,1
42,26AP27-MABlock-Saturday-22,29692281,42 E Derry To Westwood,,0,2807777,420136,1,1
42,26AP27-MABlock-Saturday-22,29692282,42 W Derry To Meadowvale,,1,2807777,420137,1,1
42,26AP27-MABlock-Saturday-22,29692283,42 E Derry To Westwood,,0,2807777,420136,1,1
42,26AP27-MABlock-Saturday-22,29692284,42 W Derry To Meadowvale,,1,2807777,420137,1,1
42,26AP27-MABlock-Saturday-22,29692285,42 E Derry To Westwood,,0,2807777,420136,1,1
42,26AP27-MABlock-Saturday-22,29692286,42 W Derry To Meadowvale,,1,2807777,420137,1,1
42,26AP27-MABlock-Saturday-22,29692287,42 E Derry To Westwood,,0,2807777,420136,1,1
42,26AP27-MABlock-Saturday-22,29692288,42 W Derry To Meadowvale,,1,2807777,420137,1,1
42,26AP27-MABlock-Saturday-22,29692289,42 E Derry To Westwood,,0,2807777,420136,1,1
